text,label,processed_text,sentiment,avg_word_length,text_length,pos_tags
The air conditioner noise was too distracting during the session.,noise,air conditioner noise distracting session,0.0,7.4,5,"[('air', 'NN'), ('conditioner', 'NN'), ('noise', 'RB'), ('distracting', 'VBG'), ('session', 'NN')]"
Background sounds of unintelligible murmurs disrupted the lecture.,noise,background sound unintelligible murmur disrupted lecture,0.4,8.5,6,"[('background', 'NN'), ('sound', 'NN'), ('unintelligible', 'JJ'), ('murmur', 'NN'), ('disrupted', 'VBN'), ('lecture', 'NN')]"
Can anyone explain the principle of multi-threading?,sound,anyone explain principle multithreading,0.0,9.0,4,"[('anyone', 'NN'), ('explain', 'NN'), ('principle', 'NN'), ('multithreading', 'NN')]"
Real-world examples of cloud storage include augmented reality.,sound,realworld example cloud storage include augmented reality,0.0,7.285714285714286,7,"[('realworld', 'NN'), ('example', 'NN'), ('cloud', 'JJ'), ('storage', 'NN'), ('include', 'VBP'), ('augmented', 'VBN'), ('reality', 'NN')]"
Someone was chair scraping—it was impossible to hear anything.,noise,someone chair scrapingit impossible hear anything,-0.6666666666666666,7.333333333333333,6,"[('someone', 'NN'), ('chair', 'NN'), ('scrapingit', 'VBP'), ('impossible', 'JJ'), ('hear', 'NN'), ('anything', 'NN')]"
Unintelligible murmurs about people talking kept interfering.,noise,unintelligible murmur people talking kept interfering,0.0,8.0,6,"[('unintelligible', 'JJ'), ('murmur', 'NN'), ('people', 'NNS'), ('talking', 'VBG'), ('kept', 'VBD'), ('interfering', 'VBG')]"
The echo from inaudible murmurs made the voice unclear.,noise,echo inaudible murmur made voice unclear,0.0,5.833333333333333,6,"[('echo', 'NN'), ('inaudible', 'JJ'), ('murmur', 'NN'), ('made', 'VBD'), ('voice', 'NN'), ('unclear', 'JJ')]"
The echo from coughing and sneezing made the voice unclear.,noise,echo coughing sneezing made voice unclear,0.0,6.0,6,"[('echo', 'JJ'), ('coughing', 'VBG'), ('sneezing', 'VBG'), ('made', 'VBN'), ('voice', 'NN'), ('unclear', 'JJ')]"
Someone was footsteps—it was impossible to hear anything.,noise,someone footstepsit impossible hear anything,-0.6666666666666666,8.0,5,"[('someone', 'NN'), ('footstepsit', 'NN'), ('impossible', 'JJ'), ('hear', 'NN'), ('anything', 'NN')]"
Background sounds of footsteps disrupted the lecture.,noise,background sound footstep disrupted lecture,0.4,7.8,5,"[('background', 'NN'), ('sound', 'VBD'), ('footstep', 'RB'), ('disrupted', 'VBN'), ('lecture', 'NN')]"
Someone was air conditioner noise—it was impossible to hear anything.,noise,someone air conditioner noiseit impossible hear anything,-0.6666666666666666,7.142857142857143,7,"[('someone', 'NN'), ('air', 'NN'), ('conditioner', 'NN'), ('noiseit', 'IN'), ('impossible', 'JJ'), ('hear', 'NN'), ('anything', 'NN')]"
Can someone mute the inaudible murmurs? It's really loud.,noise,someone mute inaudible murmur really loud,0.1,6.0,6,"[('someone', 'NN'), ('mute', 'NN'), ('inaudible', 'JJ'), ('murmur', 'NN'), ('really', 'RB'), ('loud', 'JJ')]"
"Next, we'll explore how big data analytics works in data structures scenarios.",sound,next well explore big data analytics work data structure scenario,0.0,5.6,10,"[('next', 'RB'), ('well', 'RB'), ('explore', 'RB'), ('big', 'JJ'), ('data', 'NNS'), ('analytics', 'NNS'), ('work', 'VBP'), ('data', 'NNS'), ('structure', 'NN'), ('scenario', 'NN')]"
Can anyone explain the principle of linear regression?,sound,anyone explain principle linear regression,0.0,7.6,5,"[('anyone', 'NN'), ('explain', 'NN'), ('principle', 'NN'), ('linear', 'JJ'), ('regression', 'NN')]"
Unintelligible murmurs about late arrivals kept interfering.,noise,unintelligible murmur late arrival kept interfering,-0.3,7.666666666666667,6,"[('unintelligible', 'JJ'), ('murmur', 'NN'), ('late', 'JJ'), ('arrival', 'NN'), ('kept', 'VBD'), ('interfering', 'VBG')]"
"For reinforcement learning to work, we need to understand distributed systems first.",sound,reinforcement learning work need understand distributed system first,0.25,7.625,8,"[('reinforcement', 'NN'), ('learning', 'VBG'), ('work', 'NN'), ('need', 'NN'), ('understand', 'RB'), ('distributed', 'VBD'), ('system', 'NN'), ('first', 'RB')]"
The application of reinforcement learning in optimization techniques is critical for this field.,sound,application reinforcement learning optimization technique critical field,0.0,9.428571428571429,7,"[('application', 'NN'), ('reinforcement', 'NN'), ('learning', 'VBG'), ('optimization', 'NN'), ('technique', 'NN'), ('critical', 'JJ'), ('field', 'NN')]"
The echo from pen tapping made the voice unclear.,noise,echo pen tapping made voice unclear,0.0,5.0,6,"[('echo', 'JJ'), ('pen', 'NN'), ('tapping', 'VBG'), ('made', 'VBN'), ('voice', 'NN'), ('unclear', 'JJ')]"
"In today's lecture, we will discuss data structures in detail.",sound,today lecture discus data structure detail,0.0,6.166666666666667,6,"[('today', 'NN'), ('lecture', 'NN'), ('discus', 'NN'), ('data', 'NNS'), ('structure', 'NN'), ('detail', 'NN')]"
Someone was door slamming—it was impossible to hear anything.,noise,someone door slammingit impossible hear anything,-0.6666666666666666,7.166666666666667,6,"[('someone', 'NN'), ('door', 'NN'), ('slammingit', 'NN'), ('impossible', 'JJ'), ('hear', 'NN'), ('anything', 'NN')]"
The relationship between 3D printing and databases is fundamental.,sound,relationship printing database fundamental,0.0,9.75,4,"[('relationship', 'NN'), ('printing', 'VBG'), ('database', 'NN'), ('fundamental', 'NN')]"
The concept of encryption algorithms is essential for understanding support vector machines.,sound,concept encryption algorithm essential understanding support vector machine,0.0,8.5,8,"[('concept', 'NN'), ('encryption', 'NN'), ('algorithm', 'IN'), ('essential', 'JJ'), ('understanding', 'JJ'), ('support', 'NN'), ('vector', 'NN'), ('machine', 'NN')]"
The echo from inaudible murmurs made the voice unclear.,noise,echo inaudible murmur made voice unclear,0.0,5.833333333333333,6,"[('echo', 'NN'), ('inaudible', 'JJ'), ('murmur', 'NN'), ('made', 'VBD'), ('voice', 'NN'), ('unclear', 'JJ')]"
The application of operating systems in microcontrollers is critical for this field.,sound,application operating system microcontrollers critical field,0.0,9.166666666666666,6,"[('application', 'NN'), ('operating', 'VBG'), ('system', 'NN'), ('microcontrollers', 'NNS'), ('critical', 'JJ'), ('field', 'NN')]"
Background sounds of people talking disrupted the lecture.,noise,background sound people talking disrupted lecture,0.4,7.333333333333333,6,"[('background', 'NN'), ('sound', 'NN'), ('people', 'NNS'), ('talking', 'VBG'), ('disrupted', 'JJ'), ('lecture', 'NN')]"
"Uh, like, there was some random laughter in the background.",noise,uh like random laughter background,-0.5,6.0,5,"[('uh', 'NNS'), ('like', 'IN'), ('random', 'NN'), ('laughter', 'NN'), ('background', 'NN')]"
Ambient noises like static noises were very distracting.,noise,ambient noise like static noise distracting,0.5,6.333333333333333,6,"[('ambient', 'JJ'), ('noise', 'NN'), ('like', 'IN'), ('static', 'JJ'), ('noise', 'NN'), ('distracting', 'NN')]"
"Uh, like, there was some inaudible murmurs in the background.",noise,uh like inaudible murmur background,0.0,6.2,5,"[('uh', 'NNS'), ('like', 'IN'), ('inaudible', 'JJ'), ('murmur', 'NN'), ('background', 'NN')]"
"Next, we'll explore how parallel processing works in algorithm design scenarios.",sound,next well explore parallel processing work algorithm design scenario,0.0,6.666666666666667,9,"[('next', 'RB'), ('well', 'RB'), ('explore', 'RB'), ('parallel', 'JJ'), ('processing', 'NN'), ('work', 'NN'), ('algorithm', 'RB'), ('design', 'NN'), ('scenario', 'NN')]"
The concept of data preprocessing is essential for understanding 3D printing.,sound,concept data preprocessing essential understanding printing,0.0,9.0,6,"[('concept', 'NN'), ('data', 'NNS'), ('preprocessing', 'VBG'), ('essential', 'JJ'), ('understanding', 'NN'), ('printing', 'NN')]"
Random noises like late arrivals made it hard to focus.,noise,random noise like late arrival made hard focus,-0.36388888888888893,4.875,8,"[('random', 'JJ'), ('noise', 'RB'), ('like', 'IN'), ('late', 'JJ'), ('arrival', 'NN'), ('made', 'VBD'), ('hard', 'JJ'), ('focus', 'NN')]"
I couldn't hear the lecture because of the projector humming.,noise,couldnt hear lecture projector humming,0.0,6.8,5,"[('couldnt', 'NN'), ('hear', 'JJ'), ('lecture', 'NN'), ('projector', 'NN'), ('humming', 'VBG')]"
"In today's lecture, we will discuss neural networks in detail.",sound,today lecture discus neural network detail,0.0,6.166666666666667,6,"[('today', 'NN'), ('lecture', 'NN'), ('discus', 'VBZ'), ('neural', 'JJ'), ('network', 'NN'), ('detail', 'NN')]"
Can anyone explain the principle of augmented reality?,sound,anyone explain principle augmented reality,0.0,7.6,5,"[('anyone', 'NN'), ('explain', 'NN'), ('principle', 'NN'), ('augmented', 'VBD'), ('reality', 'NN')]"
"Next, we'll explore how machine learning works in blockchain technology scenarios.",sound,next well explore machine learning work blockchain technology scenario,0.0,6.888888888888889,9,"[('next', 'RB'), ('well', 'RB'), ('explore', 'RB'), ('machine', 'NN'), ('learning', 'VBG'), ('work', 'NN'), ('blockchain', 'NN'), ('technology', 'NN'), ('scenario', 'NN')]"
Can anyone explain the principle of space complexity?,sound,anyone explain principle space complexity,0.0,7.4,5,"[('anyone', 'NN'), ('explain', 'NN'), ('principle', 'JJ'), ('space', 'NN'), ('complexity', 'NN')]"
"For neural networks to work, we need to understand deep learning first.",sound,neural network work need understand deep learning first,0.125,6.0,8,"[('neural', 'JJ'), ('network', 'NN'), ('work', 'NN'), ('need', 'NN'), ('understand', 'VBP'), ('deep', 'VB'), ('learning', 'NN'), ('first', 'RB')]"
The concept of quantum computing is essential for understanding topic modeling.,sound,concept quantum computing essential understanding topic modeling,0.0,8.285714285714286,7,"[('concept', 'NN'), ('quantum', 'NN'), ('computing', 'VBG'), ('essential', 'JJ'), ('understanding', 'JJ'), ('topic', 'NN'), ('modeling', 'NN')]"
Can anyone explain the principle of network protocols?,sound,anyone explain principle network protocol,0.0,7.4,5,"[('anyone', 'NN'), ('explain', 'NN'), ('principle', 'NN'), ('network', 'NN'), ('protocol', 'NN')]"
Random noises like inaudible murmurs made it hard to focus.,noise,random noise like inaudible murmur made hard focus,-0.39583333333333337,5.375,8,"[('random', 'JJ'), ('noise', 'NN'), ('like', 'IN'), ('inaudible', 'JJ'), ('murmur', 'NNS'), ('made', 'VBN'), ('hard', 'JJ'), ('focus', 'NN')]"
Unintelligible murmurs about random whispers kept interfering.,noise,unintelligible murmur random whisper kept interfering,-0.5,8.0,6,"[('unintelligible', 'JJ'), ('murmur', 'NN'), ('random', 'NN'), ('whisper', 'NN'), ('kept', 'VBD'), ('interfering', 'VBG')]"
The concept of encryption algorithms is essential for understanding gradient descent.,sound,concept encryption algorithm essential understanding gradient descent,0.0,9.0,7,"[('concept', 'NN'), ('encryption', 'NN'), ('algorithm', 'IN'), ('essential', 'JJ'), ('understanding', 'JJ'), ('gradient', 'NN'), ('descent', 'NN')]"
Can someone mute the outside honking? It's really loud.,noise,someone mute outside honking really loud,0.05,5.833333333333333,6,"[('someone', 'NN'), ('mute', 'NN'), ('outside', 'IN'), ('honking', 'VBG'), ('really', 'RB'), ('loud', 'JJ')]"
Unintelligible murmurs about late arrivals kept interfering.,noise,unintelligible murmur late arrival kept interfering,-0.3,7.666666666666667,6,"[('unintelligible', 'JJ'), ('murmur', 'NN'), ('late', 'JJ'), ('arrival', 'NN'), ('kept', 'VBD'), ('interfering', 'VBG')]"
Background sounds of people talking disrupted the lecture.,noise,background sound people talking disrupted lecture,0.4,7.333333333333333,6,"[('background', 'NN'), ('sound', 'NN'), ('people', 'NNS'), ('talking', 'VBG'), ('disrupted', 'JJ'), ('lecture', 'NN')]"
The application of space complexity in semantic analysis is critical for this field.,sound,application space complexity semantic analysis critical field,0.0,7.857142857142857,7,"[('application', 'NN'), ('space', 'NN'), ('complexity', 'NN'), ('semantic', 'JJ'), ('analysis', 'NN'), ('critical', 'JJ'), ('field', 'NN')]"
I couldn't hear the lecture because of the echoing sound.,noise,couldnt hear lecture echoing sound,0.4,6.0,5,"[('couldnt', 'NN'), ('hear', 'JJ'), ('lecture', 'NN'), ('echoing', 'VBG'), ('sound', 'NN')]"
Unintelligible murmurs about random whispers kept interfering.,noise,unintelligible murmur random whisper kept interfering,-0.5,8.0,6,"[('unintelligible', 'JJ'), ('murmur', 'NN'), ('random', 'NN'), ('whisper', 'NN'), ('kept', 'VBD'), ('interfering', 'VBG')]"
"For digital signal processing to work, we need to understand blockchain technology first.",sound,digital signal processing work need understand blockchain technology first,0.125,7.333333333333333,9,"[('digital', 'JJ'), ('signal', 'NN'), ('processing', 'NN'), ('work', 'NN'), ('need', 'NN'), ('understand', 'VBP'), ('blockchain', 'VB'), ('technology', 'NN'), ('first', 'RB')]"
I couldn't hear the lecture because of the people talking.,noise,couldnt hear lecture people talking,0.0,6.2,5,"[('couldnt', 'NN'), ('hear', 'JJ'), ('lecture', 'NN'), ('people', 'NNS'), ('talking', 'VBG')]"
The application of genetic algorithms in encryption algorithms is critical for this field.,sound,application genetic algorithm encryption algorithm critical field,0.0,8.428571428571429,7,"[('application', 'NN'), ('genetic', 'JJ'), ('algorithm', 'NN'), ('encryption', 'NN'), ('algorithm', 'RB'), ('critical', 'JJ'), ('field', 'NN')]"
Background sounds of background chatter disrupted the lecture.,noise,background sound background chatter disrupted lecture,0.4,8.0,6,"[('background', 'NN'), ('sound', 'NN'), ('background', 'IN'), ('chatter', 'NN'), ('disrupted', 'VBN'), ('lecture', 'NN')]"
Let's calculate the deep learning using the formula provided.,sound,let calculate deep learning using formula provided,0.0,6.285714285714286,7,"[('let', 'VB'), ('calculate', 'VB'), ('deep', 'JJ'), ('learning', 'NN'), ('using', 'VBG'), ('formula', 'NN'), ('provided', 'VBD')]"
I couldn't hear the lecture because of the door slamming.,noise,couldnt hear lecture door slamming,0.0,6.0,5,"[('couldnt', 'NN'), ('hear', 'JJ'), ('lecture', 'NN'), ('door', 'NN'), ('slamming', 'VBG')]"
Ambient noises like ambient noise were very distracting.,noise,ambient noise like ambient noise distracting,0.0,6.5,6,"[('ambient', 'JJ'), ('noise', 'NN'), ('like', 'IN'), ('ambient', 'JJ'), ('noise', 'NN'), ('distracting', 'NN')]"
"In today's lecture, we will discuss operating systems in detail.",sound,today lecture discus operating system detail,0.0,6.5,6,"[('today', 'NN'), ('lecture', 'NN'), ('discus', 'NN'), ('operating', 'VBG'), ('system', 'NN'), ('detail', 'NN')]"
Ambient noises like air conditioner noise were very distracting.,noise,ambient noise like air conditioner noise distracting,0.0,6.571428571428571,7,"[('ambient', 'JJ'), ('noise', 'NN'), ('like', 'IN'), ('air', 'NN'), ('conditioner', 'NN'), ('noise', 'NN'), ('distracting', 'VBG')]"
Can someone mute the random laughter? It's really loud.,noise,someone mute random laughter really loud,-0.2,5.833333333333333,6,"[('someone', 'NN'), ('mute', 'NN'), ('random', 'NN'), ('laughter', 'RBR'), ('really', 'RB'), ('loud', 'JJ')]"
Real-world examples of robotics include virtual reality.,sound,realworld example robotics include virtual reality,0.0,7.5,6,"[('realworld', 'NN'), ('example', 'NN'), ('robotics', 'NNS'), ('include', 'VBP'), ('virtual', 'JJ'), ('reality', 'NN')]"
Let's calculate the 3D printing using the formula provided.,sound,let calculate printing using formula provided,0.0,6.666666666666667,6,"[('let', 'VB'), ('calculate', 'NN'), ('printing', 'VBG'), ('using', 'VBG'), ('formula', 'NN'), ('provided', 'VBD')]"
Random noises like mic feedback made it hard to focus.,noise,random noise like mic feedback made hard focus,-0.39583333333333337,4.875,8,"[('random', 'JJ'), ('noise', 'NN'), ('like', 'IN'), ('mic', 'JJ'), ('feedback', 'NN'), ('made', 'VBD'), ('hard', 'JJ'), ('focus', 'NN')]"
